time_s,event,transport,mode,produced,sent,packets,seq,free,fill,received,read,high,outstanding,effective_free,controller_budget,waits
225.757389,produce,mqtt,watermark,7274496,7270380,40391,40391,45660,85412,7265700,7180288,88228,4680,44519,0.000,40117
225.784485,status,mqtt,watermark,7274496,7271100,40395,40395,45976,85096,7269480,7184384,88228,1620,44356,0.000,40122
225.881176,produce,mqtt,watermark,7278592,7274340,40413,40413,45976,85096,7269480,7184384,88228,4860,44210,0.000,40139
225.897831,send,mqtt,watermark,7278592,7274880,40416,40416,45976,85096,7269480,7184384,88228,5400,44203,0.000,40142
225.904544,status,mqtt,watermark,7278592,7275060,40417,40417,46112,84960,7273440,7188480,88228,1620,44492,0.000,40144
225.937420,pace_wait,mqtt,watermark,7278592,7276140,40423,40423,46112,84960,7273440,7188480,88228,2700,44463,0.000,40150
226.010346,produce,mqtt,watermark,7282688,7278480,40436,40436,46112,84960,7273440,7188480,88228,5040,44457,0.000,40162
226.040292,status,mqtt,watermark,7282688,7279380,40441,40441,45168,85904,7278480,7192576,88228,900,44268,0.000,40168
226.077854,send,mqtt,watermark,7282688,7280640,40448,40448,45168,85904,7278480,7192576,88228,2160,44211,0.000,40174
226.140032,produce,mqtt,watermark,7286784,7282620,40459,40459,45168,85904,7278480,7192576,88228,4140,44220,0.000,40185
226.156899,status,mqtt,watermark,7286784,7283160,40462,40462,45484,85588,7282260,7196672,88228,900,44584,0.000,40189
226.218484,pace_wait,mqtt,watermark,7286784,7285140,40473,40473,45484,85588,7282260,7196672,88228,2880,44575,0.000,40200
226.257949,send,mqtt,watermark,7286784,7286400,40480,40480,45484,85588,7282260,7196672,88228,4140,44578,0.000,40206
226.269159,produce,mqtt,watermark,7290880,7286760,40482,40482,45484,85588,7282260,7196672,88228,4500,44577,0.000,40208
226.293093,status,mqtt,watermark,7290880,7287480,40486,40486,45440,85632,7286400,7200768,88228,1080,44360,0.000,40213
226.392816,produce,mqtt,watermark,7294976,7290720,40504,40504,45440,85632,7286400,7200768,88228,4320,44311,0.000,40230
226.412271,status,mqtt,watermark,7294976,7291260,40507,40507,45936,85136,7290000,7204864,88228,1260,44676,0.000,40234
226.438012,send,mqtt,watermark,7294976,7292160,40512,40512,45936,85136,7290000,7204864,88228,2160,44599,0.000,40238
226.499782,pace_wait,mqtt,watermark,7294976,7294140,40523,40523,45936,85136,7290000,7204864,88228,4140,44596,0.000,40250
226.522334,produce,mqtt,watermark,7299072,7294860,40527,40527,45936,85136,7290000,7204864,88228,4860,44598,0.000,40253
226.547467,status,mqtt,watermark,7299072,7295580,40531,40531,46252,84820,7293780,7208960,88228,1800,44452,0.000,40258
226.618065,send,mqtt,watermark,7299072,7297920,40544,40544,46252,84820,7293780,7208960,88228,4140,44370,0.000,40270
226.651768,produce,mqtt,watermark,7303168,7299000,40550,40550,46252,84820,7293780,7208960,88228,5220,44369,0.000,40276
226.687066,status,mqtt,watermark,7303168,7300080,40556,40556,45488,85584,7298640,7213056,88228,1440,44048,0.000,40283
226.781025,produce,mqtt,watermark,7307264,7303140,40573,40573,45488,85584,7298640,7213056,88228,4500,43994,0.000,40299
226.781114,pace_wait,mqtt,watermark,7307264,7303140,40573,40573,45488,85584,7298640,7213056,88228,4500,43997,0.000,40300
226.797947,send,mqtt,watermark,7307264,7303680,40576,40576,45488,85584,7298640,7213056,88228,5040,43996,0.000,40302
226.802723,status,mqtt,watermark,7307264,7303680,40576,40576,45264,85808,7302960,7217152,88228,720,44544,0.000,40303
226.904847,produce,mqtt,watermark,7311360,7307100,40595,40595,45264,85808,7302960,7217152,88228,4140,44392,0.000,40321
226.935944,status,mqtt,watermark,7311360,7308000,40600,40600,45940,85132,7306380,7221248,88228,1620,44321,0.000,40327
226.977991,send,mqtt,watermark,7311360,7309440,40608,40608,45940,85132,7306380,7221248,88228,3060,44226,0.000,40334
227.034452,produce,mqtt,watermark,7315456,7311240,40618,40618,45940,85132,7306380,7221248,88228,4860,44233,0.000,40344
227.057617,status,mqtt,watermark,7315456,7311960,40622,40622,46076,84996,7310340,7225344,88228,1620,44456,0.000,40349
227.062288,pace_wait,mqtt,watermark,7315456,7312140,40623,40623,46076,84996,7310340,7225344,88228,1800,44426,0.000,40350
227.157944,send,mqtt,watermark,7315456,7315200,40640,40640,46076,84996,7310340,7225344,88228,4860,44427,0.000,40366
227.163632,produce,mqtt,watermark,7319552,7315380,40641,40641,46076,84996,7310340,7225344,88228,5040,44428,0.000,40367
227.194057,status,mqtt,watermark,7319552,7316280,40646,40646,45672,85400,7314840,7229440,88228,1440,44232,0.000,40373
227.292925,produce,mqtt,watermark,7323648,7319520,40664,40664,45672,85400,7314840,7229440,88228,4680,44155,0.000,40390
227.311551,status,mqtt,watermark,7323648,7320060,40667,40667,45988,85084,7318620,7233536,88228,1440,44548,0.000,40394
227.337850,send,mqtt,watermark,7323648,7320960,40672,40672,45988,85084,7318620,7233536,88228,2340,44489,0.000,40398
227.343450,pace_wait,mqtt,watermark,7323648,7321140,40673,40673,45988,85084,7318620,7233536,88228,2520,44489,0.000,40400
227.416749,produce,mqtt,watermark,7327744,7323480,40686,40686,45988,85084,7318620,7233536,88228,4860,44494,0.000,40412
227.446512,status,mqtt,watermark,7327744,7324380,40691,40691,46124,84948,7322580,7237632,88228,1800,44324,0.000,40418
227.517790,send,mqtt,watermark,7327744,7326720,40704,40704,46124,84948,7322580,7237632,88228,4140,44266,0.000,40430
227.546210,produce,mqtt,watermark,7331840,7327620,40709,40709,46124,84948,7322580,7237632,88228,5040,44275,0.000,40435
227.566016,status,mqtt,watermark,7331840,7328160,40712,40712,45540,85532,7327260,7241728,88228,900,44640,0.000,40439
227.624744,pace_wait,mqtt,watermark,7331840,7330140,40723,40723,45540,85532,7327260,7241728,88228,2880,44540,0.000,40450
227.675449,produce,mqtt,watermark,7335936,7331760,40732,40732,45540,85532,7327260,7241728,88228,4500,44542,0.000,40458
227.697840,send,mqtt,watermark,7335936,7332480,40736,40736,45540,85532,7327260,7241728,88228,5220,44539,0.000,40462
227.699752,status,mqtt,watermark,7335936,7332480,40736,40736,45856,85216,7331040,7245824,88228,1440,44416,0.000,40463
227.804803,produce,mqtt,watermark,7340032,7335900,40755,40755,45856,85216,7331040,7245824,88228,4860,44358,0.000,40481
227.822732,status,mqtt,watermark,7340032,7336440,40758,40758,45812,85260,7335180,7249920,88228,1260,44552,0.000,40485
227.877907,send,mqtt,watermark,7340032,7338240,40768,40768,45812,85260,7335180,7249920,88228,3060,44517,0.000,40494
227.906011,pace_wait,mqtt,watermark,7340032,7339140,40773,40773,45812,85260,7335180,7249920,88228,3960,44517,0.000,40500
227.928763,produce,mqtt,watermark,7344128,7339860,40777,40777,45812,85260,7335180,7249920,88228,4680,44524,0.000,40503
227.956714,status,mqtt,watermark,7344128,7340760,40782,40782,45948,85124,7339140,7254016,88228,1620,44328,0.000,40509
228.057971,send,mqtt,watermark,7344128,7344000,40800,40800,45948,85124,7339140,7254016,88228,4860,44328,0.000,40526
228.058150,produce,mqtt,watermark,7348224,7344000,40800,40800,45948,85124,7339140,7254016,88228,4860,44334,0.000,40526
228.078707,status,mqtt,watermark,7348224,7344540,40803,40803,46264,84808,7342920,7258112,88228,1620,44644,0.000,40530
228.187240,produce,mqtt,watermark,7352320,7348140,40823,40823,46264,84808,7342920,7258112,88228,5220,44517,0.000,40549
228.187312,pace_wait,mqtt,watermark,7352320,7348140,40823,40823,46264,84808,7342920,7258112,88228,5220,44520,0.000,40550
228.215025,status,mqtt,watermark,7352320,7348860,40827,40827,45680,85392,7347600,7262208,88228,1260,44420,0.000,40554
228.238045,send,mqtt,watermark,7352320,7349760,40832,40832,45680,85392,7347600,7262208,88228,2160,44257,0.000,40558
228.316888,produce,mqtt,watermark,7356416,7352280,40846,40846,45680,85392,7347600,7262208,88228,4680,44260,0.000,40572
228.332365,status,mqtt,watermark,7356416,7352640,40848,40848,45996,85076,7351380,7266304,88228,1260,44736,0.000,40575
228.418029,send,mqtt,watermark,7356416,7355520,40864,40864,45996,85076,7351380,7266304,88228,4140,44597,0.000,40590
228.440495,produce,mqtt,watermark,7360512,7356240,40868,40868,45996,85076,7351380,7266304,88228,4860,44596,0.000,40594
228.468468,pace_wait,mqtt,watermark,7360512,7357140,40873,40873,45996,85076,7351380,7266304,88228,5760,44592,0.000,40600
228.470857,status,mqtt,watermark,7360512,7357140,40873,40873,46132,84940,7355340,7270400,88228,1800,44332,0.000,40600
228.569695,produce,mqtt,watermark,7364608,7360380,40891,40891,46132,84940,7355340,7270400,88228,5040,44255,0.000,40617
228.597801,send,mqtt,watermark,7364608,7361280,40896,40896,46132,84940,7355340,7270400,88228,5940,44254,0.000,40622
228.602235,status,mqtt,watermark,7364608,7361280,40896,40896,45188,85884,7360380,7274496,88228,900,44288,0.000,40623
228.699144,produce,mqtt,watermark,7368704,7364520,40914,40914,45188,85884,7360380,7274496,88228,4140,44149,0.000,40640
228.719771,status,mqtt,watermark,7368704,7365060,40917,40917,45504,85568,7364160,7278592,88228,900,44604,0.000,40644
228.749870,pace_wait,mqtt,watermark,7368704,7366140,40923,40923,45504,85568,7364160,7278592,88228,1980,44487,0.000,40650
228.778006,send,mqtt,watermark,7368704,7367040,40928,40928,45504,85568,7364160,7278592,88228,2880,44487,0.000,40654
228.828736,produce,mqtt,watermark,7372800,7368660,40937,40937,45504,85568,7364160,7278592,88228,4500,44490,0.000,40663
228.860514,status,mqtt,watermark,7372800,7369560,40942,40942,46000,85072,7367760,7282688,88228,1800,44200,0.000,40669
228.957832,send,mqtt,watermark,7372800,7372800,40960,40960,46000,85072,7367760,7282688,88228,5040,44074,0.000,40686
228.957957,produce,mqtt,watermark,7376896,7372800,40960,40960,46000,85072,7367760,7282688,88228,5040,44078,0.000,40686
228.977786,status,mqtt,watermark,7376896,7373340,40963,40963,45776,85296,7372080,7286784,88228,1260,44516,0.000,40690
229.031355,pace_wait,mqtt,watermark,7376896,7375140,40973,40973,45776,85296,7372080,7286784,88228,3060,44431,0.000,40700
229.081636,produce,mqtt,watermark,7380992,7376760,40982,40982,45776,85296,7372080,7286784,88228,4680,44420,0.000,40708
229.109950,status,mqtt,watermark,7380992,7377660,40987,40987,45372,85700,7376580,7290880,88228,1080,44292,0.000,40714
229.137957,send,mqtt,watermark,7380992,7378560,40992,40992,45372,85700,7376580,7290880,88228,1980,44288,0.000,40718
229.211128,produce,mqtt,watermark,7385088,7380900,41005,41005,45372,85700,7376580,7290880,88228,4320,44290,0.000,40731
229.229466,status,mqtt,watermark,7385088,7381440,41008,41008,45688,85384,7380360,7294976,88228,1080,44608,0.000,40735
229.312452,pace_wait,mqtt,watermark,7385088,7384140,41023,41023,45688,85384,7380360,7294976,88228,3780,44563,0.000,40750
229.318161,send,mqtt,watermark,7385088,7384320,41024,41024,45688,85384,7380360,7294976,88228,3960,44566,0.000,40750
229.340629,produce,mqtt,watermark,7389184,7385040,41028,41028,45688,85384,7380360,7294976,88228,4680,44565,0.000,40754
229.364709,status,mqtt,watermark,7389184,7385760,41032,41032,45824,85248,7384320,7299072,88228,1440,44384,0.000,40759
229.469905,produce,mqtt,watermark,7393280,7389180,41051,41051,45824,85248,7384320,7299072,88228,4860,44330,0.000,40777
229.489792,status,mqtt,watermark,7393280,7389720,41054,41054,46320,84752,7387920,7303168,88228,1800,44520,0.000,40781
229.497881,send,mqtt,watermark,7393280,7390080,41056,41056,46320,84752,7387920,7303168,88228,2160,44419,0.000,40782
229.593478,produce,mqtt,watermark,7397376,7393140,41073,41073,46320,84752,7387920,7303168,88228,5220,44418,0.000,40799
229.593546,pace_wait,mqtt,watermark,7397376,7393140,41073,41073,46320,84752,7387920,7303168,88228,5220,44420,0.000,40800
229.619659,status,mqtt,watermark,7397376,7393860,41077,41077,45556,85516,7392780,7307264,88228,1080,44476,0.000,40804
229.677850,send,mqtt,watermark,7397376,7395840,41088,41088,45556,85516,7392780,7307264,88228,3060,44358,0.000,40814
229.723061,produce,mqtt,watermark,7401472,7397280,41096,41096,45556,85516,7392780,7307264,88228,4500,44364,0.000,40822
229.743746,status,mqtt,watermark,7401472,7397820,41099,41099,45512,85560,7396920,7311360,88228,900,44612,0.000,40826
229.852338,produce,mqtt,watermark,7405568,7401420,41119,41119,45512,85560,7396920,7311360,88228,4500,44488,0.000,40845
229.857871,send,mqtt,watermark,7405568,7401600,41120,41120,45512,85560,7396920,7311360,88228,4680,44485,0.000,40846
229.874848,pace_wait,mqtt,watermark,7405568,7402140,41123,41123,45512,85560,7396920,7311360,88228,5220,44488,0.000,40850
229.880569,status,mqtt,watermark,7405568,7402320,41124,41124,46008,85064,7400520,7315456,88228,1800,44208,0.000,40851
229.981824,produce,mqtt,watermark,7409664,7405560,41142,41142,46008,85064,7400520,7315456,88228,5040,44208,0.000,40868
230.000905,status,mqtt,watermark,7409664,7406100,41145,41145,46144,84928,7404480,7319552,88228,1620,44524,0.000,40872
230.037892,send,mqtt,watermark,7409664,7407360,41152,41152,46144,84928,7404480,7319552,88228,2880,44447,0.000,40878
230.105376,produce,mqtt,watermark,7413760,7409520,41164,41164,46144,84928,7404480,7319552,88228,5040,44447,0.000,40890
230.131346,status,mqtt,watermark,7413760,7410240,41168,41168,45920,85152,7408800,7323648,88228,1440,44481,0.000,40895
230.156021,pace_wait,mqtt,watermark,7413760,7411140,41173,41173,45920,85152,7408800,7323648,88228,2340,44371,0.000,40900
230.217849,send,mqtt,watermark,7413760,7413120,41184,41184,45920,85152,7408800,7323648,88228,4320,44370,0.000,40910
230.234715,produce,mqtt,watermark,7417856,7413660,41187,41187,45920,85152,7408800,7323648,88228,4860,44370,0.000,40913
230.250687,status,mqtt,watermark,7417856,7414020,41189,41189,45876,85196,7412940,7327744,88228,1080,44797,0.000,40916
230.364117,produce,mqtt,watermark,7421952,7417800,41210,41210,45876,85196,7412940,7327744,88228,4860,44646,0.000,40936
230.389266,status,mqtt,watermark,7421952,7418520,41214,41214,45652,85420,7417260,7331840,88228,1260,44392,0.000,40941
230.397822,send,mqtt,watermark,7421952,7418880,41216,41216,45652,85420,7417260,7331840,88228,1620,44306,0.000,40942
230.437450,pace_wait,mqtt,watermark,7421952,7420140,41223,41223,45652,85420,7417260,7331840,88228,2880,44314,0.000,40950
230.493477,produce,mqtt,watermark,7426048,7421940,41233,41233,45652,85420,7417260,7331840,88228,4680,44307,0.000,40959
230.520592,status,mqtt,watermark,7426048,7422660,41237,41237,45248,85824,7421760,7335936,88228,900,44348,0.000,40964
230.577895,send,mqtt,watermark,7426048,7424640,41248,41248,45248,85824,7421760,7335936,88228,2880,44201,0.000,40974
230.617310,produce,mqtt,watermark,7430144,7425900,41255,41255,45248,85824,7421760,7335936,88228,4140,44203,0.000,40981
230.658949,status,mqtt,watermark,7430144,7427160,41262,41262,46284,84788,7424820,7340032,88228,2340,43944,0.000,40989
230.718599,pace_wait,mqtt,watermark,7430144,7429140,41273,41273,46284,84788,7424820,7340032,88228,4320,43872,0.000,41000
230.746833,produce,mqtt,watermark,7434240,7430040,41278,41278,46284,84788,7424820,7340032,88228,5220,43876,0.000,41004
230.757900,send,mqtt,watermark,7434240,7430400,41280,41280,46284,84788,7424820,7340032,88228,5580,43870,0.000,41006
230.779221,status,mqtt,watermark,7434240,7430940,41283,41283,47860,83212,7427340,7344128,88228,3600,44261,0.000,41010
230.876185,produce,mqtt,watermark,7438336,7434180,41301,41301,47860,83212,7427340,7344128,88228,6840,44124,0.000,41027
230.895508,status,mqtt,watermark,7438336,7434720,41304,41304,45476,85596,7433820,7348224,88228,900,44576,0.000,41031
230.938025,send,mqtt,watermark,7438336,7436160,41312,41312,45476,85596,7433820,7348224,88228,2340,44496,0.000,41038
230.999715,pace_wait,mqtt,watermark,7438336,7438140,41323,41323,45476,85596,7433820,7348224,88228,4320,44490,0.000,41050
231.005393,produce,mqtt,watermark,7442432,7438320,41324,41324,45476,85596,7433820,7348224,88228,4500,44492,0.000,41050
231.031191,status,mqtt,watermark,7442432,7439040,41328,41328,47052,84020,7436340,7352320,88228,2700,44354,0.000,41055
231.117831,send,mqtt,watermark,7442432,7441920,41344,41344,47052,84020,7436340,7352320,88228,5580,44247,0.000,41070
231.129255,produce,mqtt,watermark,7446528,7442280,41346,41346,47052,84020,7436340,7352320,88228,5940,44253,0.000,41072
231.149492,status,mqtt,watermark,7446528,7442820,41349,41349,45388,85684,7442100,7356416,88228,720,44669,0.000,41076
231.258664,produce,mqtt,watermark,7450624,7446420,41369,41369,45388,85684,7442100,7356416,88228,4320,44562,0.000,41095
231.281105,pace_wait,mqtt,watermark,7450624,7447140,41373,41373,45388,85684,7442100,7356416,88228,5040,44561,0.000,41100
231.284224,status,mqtt,watermark,7450624,7447140,41373,41373,48044,83028,7443540,7360512,88228,3600,44444,0.000,41100
231.297853,send,mqtt,watermark,7450624,7447680,41376,41376,48044,83028,7443540,7360512,88228,4140,44340,0.000,41102
231.387864,produce,mqtt,watermark,7454720,7450560,41392,41392,48044,83028,7443540,7360512,88228,7020,44341,0.000,41118
231.407476,status,mqtt,watermark,7454720,7451100,41395,41395,45840,85232,7449840,7364608,88228,1260,44581,0.000,41122
231.478039,send,mqtt,watermark,7454720,7453440,41408,41408,45840,85232,7449840,7364608,88228,3600,44499,0.000,41134
231.517205,produce,mqtt,watermark,7458816,7454700,41415,41415,45840,85232,7449840,7364608,88228,4860,44492,0.000,41141
231.540837,status,mqtt,watermark,7458816,7455420,41419,41419,47416,83656,7452360,7368704,88228,3060,44356,0.000,41146
231.562256,pace_wait,mqtt,watermark,7458816,7456140,41423,41423,47416,83656,7452360,7368704,88228,3780,44321,0.000,41150
231.641213,produce,mqtt,watermark,7462912,7458660,41437,41437,47416,83656,7452360,7368704,88228,6300,44327,0.000,41163
231.657908,send,mqtt,watermark,7462912,7459200,41440,41440,47416,83656,7452360,7368704,88228,6840,44322,0.000,41166
231.665317,status,mqtt,watermark,7462912,7459380,41441,41441,46472,84600,7457400,7372800,88228,1980,44492,0.000,41168
231.770454,produce,mqtt,watermark,7467008,7462800,41460,41460,46472,84600,7457400,7372800,88228,5400,44436,0.000,41186
231.796993,status,mqtt,watermark,7467008,7463520,41464,41464,48048,83024,7459920,7376896,88228,3600,44448,0.000,41191
231.837963,send,mqtt,watermark,7467008,7464960,41472,41472,48048,83024,7459920,7376896,88228,5040,44319,0.000,41198
231.843670,pace_wait,mqtt,watermark,7467008,7465140,41473,41473,48048,83024,7459920,7376896,88228,5220,44322,0.000,41200
231.899730,produce,mqtt,watermark,7471104,7466940,41483,41483,48048,83024,7459920,7376896,88228,7020,44316,0.000,41209
231.917086,status,mqtt,watermark,7471104,7467480,41486,41486,46024,85048,7466040,7380992,88228,1440,44584,0.000,41213
232.018067,send,mqtt,watermark,7471104,7470720,41504,41504,46024,85048,7466040,7380992,88228,4680,44575,0.000,41230
232.029271,produce,mqtt,watermark,7475200,7471080,41506,41506,46024,85048,7466040,7380992,88228,5040,44573,0.000,41232
232.051317,status,mqtt,watermark,7475200,7471620,41509,41509,46880,84192,7469280,7385088,88228,2340,44540,0.000,41236
232.124945,pace_wait,mqtt,watermark,7475200,7474140,41523,41523,46880,84192,7469280,7385088,88228,4860,44377,0.000,41250
232.152857,produce,mqtt,watermark,7479296,7475040,41528,41528,46880,84192,7469280,7385088,88228,5760,44370,0.000,41254
232.170081,status,mqtt,watermark,7479296,7475580,41531,41531,45936,85136,7474320,7389184,88228,1260,44676,0.000,41258
232.197875,send,mqtt,watermark,7479296,7476480,41536,41536,45936,85136,7474320,7389184,88228,2160,44665,0.000,41262
232.282275,produce,mqtt,watermark,7483392,7479180,41551,41551,45936,85136,7474320,7389184,88228,4860,44666,0.000,41277
232.304560,status,mqtt,watermark,7483392,7479720,41554,41554,46612,84460,7477740,7393280,88228,1980,44632,0.000,41281
232.377963,send,mqtt,watermark,7483392,7482240,41568,41568,46612,84460,7477740,7393280,88228,4500,44461,0.000,41294
232.406116,pace_wait,mqtt,watermark,7483392,7483140,41573,41573,46612,84460,7477740,7393280,88228,5400,44462,0.000,41300
232.411746,produce,mqtt,watermark,7487488,7483320,41574,41574,46612,84460,7477740,7393280,88228,5580,44463,0.000,41300
232.443685,status,mqtt,watermark,7487488,7484220,41579,41579,45848,85224,7482600,7397376,88228,1620,44229,0.000,41306
232.541229,produce,mqtt,watermark,7491584,7487460,41597,41597,45848,85224,7482600,7397376,88228,4860,44110,0.000,41323
232.557945,send,mqtt,watermark,7491584,7488000,41600,41600,45848,85224,7482600,7397376,88228,5400,44105,0.000,41326
232.562851,status,mqtt,watermark,7491584,7488000,41600,41600,46884,84188,7485660,7401472,88228,2340,44544,0.000,41327
232.664770,produce,mqtt,watermark,7495680,7491420,41619,41619,46884,84188,7485660,7401472,88228,5760,44385,0.000,41345
232.687275,pace_wait,mqtt,watermark,7495680,7492140,41623,41623,46884,84188,7485660,7401472,88228,6480,44386,0.000,41350
232.699097,status,mqtt,watermark,7495680,7492500,41625,41625,45400,85672,7491240,7405568,88228,1260,44140,0.000,41352
232.737911,send,mqtt,watermark,7495680,7493760,41632,41632,45400,85672,7491240,7405568,88228,2520,44122,0.000,41358
232.794111,produce,mqtt,watermark,7499776,7495560,41642,41642,45400,85672,7491240,7405568,88228,4320,44120,0.000,41368
232.815264,status,mqtt,watermark,7499776,7496100,41645,41645,45536,85536,7495200,7409664,88228,900,44637,0.000,41372
232.917831,send,mqtt,watermark,7499776,7499520,41664,41664,45536,85536,7495200,7409664,88228,4320,44500,0.000,41390
232.923421,produce,mqtt,watermark,7503872,7499700,41665,41665,45536,85536,7495200,7409664,88228,4500,44499,0.000,41391
232.952287,status,mqtt,watermark,7503872,7500600,41670,41670,45852,85220,7498980,7413760,88228,1620,44232,0.000,41397
232.968533,pace_wait,mqtt,watermark,7503872,7501140,41673,41673,45852,85220,7498980,7413760,88228,2160,44212,0.000,41400
233.052923,produce,mqtt,watermark,7507968,7503840,41688,41688,45852,85220,7498980,7413760,88228,4860,44213,0.000,41414
233.072182,status,mqtt,watermark,7507968,7504380,41691,41691,46168,84904,7502760,7417856,88228,1620,44548,0.000,41418
233.097831,send,mqtt,watermark,7507968,7505280,41696,41696,46168,84904,7502760,7417856,88228,2520,44469,0.000,41422
233.176665,produce,mqtt,watermark,7512064,7507800,41710,41710,46168,84904,7502760,7417856,88228,5040,44471,0.000,41436
233.207667,status,mqtt,watermark,7512064,7508700,41715,41715,45584,85488,7507440,7421952,88228,1260,44324,0.000,41442
233.249892,pace_wait,mqtt,watermark,7512064,7510140,41723,41723,45584,85488,7507440,7421952,88228,2700,44235,0.000,41450
233.277860,send,mqtt,watermark,7512064,7511040,41728,41728,45584,85488,7507440,7421952,88228,3600,44230,0.000,41454
233.306106,produce,mqtt,watermark,7516160,7511940,41733,41733,45584,85488,7507440,7421952,88228,4500,44234,0.000,41459
233.324436,status,mqtt,watermark,7516160,7512480,41736,41736,45540,85532,7511580,7426048,88228,900,44640,0.000,41463
233.435578,produce,mqtt,watermark,7520256,7516080,41756,41756,45540,85532,7511580,7426048,88228,4500,44596,0.000,41482
233.457852,send,mqtt,watermark,7520256,7516800,41760,41760,45540,85532,7511580,7426048,88228,5220,44589,0.000,41486
233.465007,status,mqtt,watermark,7520256,7516980,41761,41761,46036,85036,7515180,7430144,88228,1800,44236,0.000,41488
233.531144,pace_wait,mqtt,watermark,7520256,7519140,41773,41773,46036,85036,7515180,7430144,88228,3960,44192,0.000,41500
233.564878,produce,mqtt,watermark,7524352,7520220,41779,41779,46036,85036,7515180,7430144,88228,5040,44191,0.000,41505
233.584607,status,mqtt,watermark,7524352,7520760,41782,41782,45812,85260,7519500,7434240,88228,1260,44552,0.000,41509
233.637944,send,mqtt,watermark,7524352,7522560,41792,41792,45812,85260,7519500,7434240,88228,3060,44459,0.000,41518
233.688653,produce,mqtt,watermark,7528448,7524180,41801,41801,45812,85260,7519500,7434240,88228,4680,44462,0.000,41527
233.715476,status,mqtt,watermark,7528448,7524900,41805,41805,45768,85304,7523640,7438336,88228,1260,44508,0.000,41532
233.812241,pace_wait,mqtt,watermark,7528448,7528140,41823,41823,45768,85304,7523640,7438336,88228,4500,44365,0.000,41550
233.817929,send,mqtt,watermark,7528448,7528320,41824,41824,45768,85304,7523640,7438336,88228,4680,44366,0.000,41550
233.818000,produce,mqtt,watermark,7532544,7528320,41824,41824,45768,85304,7523640,7438336,88228,4680,44369,0.000,41550
233.836187,status,mqtt,watermark,7532544,7528860,41827,41827,46084,84988,7527420,7442432,88228,1440,44644,0.000,41554
233.947404,produce,mqtt,watermark,7536640,7532460,41847,41847,46084,84988,7527420,7442432,88228,5040,44603,0.000,41573
233.971455,status,mqtt,watermark,7536640,7533180,41851,41851,46040,85032,7531560,7446528,88228,1620,44420,0.000,41578
233.997842,send,mqtt,watermark,7536640,7534080,41856,41856,46040,85032,7531560,7446528,88228,2520,44364,0.000,41582
234.076767,produce,mqtt,watermark,7540736,7536600,41870,41870,46040,85032,7531560,7446528,88228,5040,44370,0.000,41596
234.093467,pace_wait,mqtt,watermark,7540736,7537140,41873,41873,46040,85032,7531560,7446528,88228,5580,44364,0.000,41600
234.097602,status,mqtt,watermark,7540736,7537140,41873,41873,45996,85076,7535700,7450624,88228,1440,44556,0.000,41600
234.177864,send,mqtt,watermark,7540736,7539840,41888,41888,45996,85076,7535700,7450624,88228,4140,44424,0.000,41614
234.200291,produce,mqtt,watermark,7544832,7540560,41892,41892,45996,85076,7535700,7450624,88228,4860,44422,0.000,41618
234.224817,status,mqtt,watermark,7544832,7541280,41896,41896,45592,85480,7540200,7454720,88228,1080,44512,0.000,41623
234.329745,produce,mqtt,watermark,7548928,7544700,41915,41915,45592,85480,7540200,7454720,88228,4500,44450,0.000,41641
234.357954,send,mqtt,watermark,7548928,7545600,41920,41920,45592,85480,7540200,7454720,88228,5400,44453,0.000,41646
234.359241,status,mqtt,watermark,7548928,7545600,41920,41920,45368,85704,7544520,7458816,88228,1080,44288,0.000,41647
234.374707,pace_wait,mqtt,watermark,7548928,7546140,41923,41923,45368,85704,7544520,7458816,88228,1620,44243,0.000,41650
234.459173,produce,mqtt,watermark,7553024,7548840,41938,41938,45368,85704,7544520,7458816,88228,4320,44246,0.000,41664
234.480893,status,mqtt,watermark,7553024,7549380,41941,41941,45864,85208,7548120,7462912,88228,1260,44604,0.000,41668
234.538166,send,mqtt,watermark,7553024,7551360,41952,41952,45864,85208,7548120,7462912,88228,3240,44456,0.000,41678
234.588595,produce,mqtt,watermark,7557120,7552980,41961,41961,45864,85208,7548120,7462912,88228,4860,44450,0.000,41687
234.615853,status,mqtt,watermark,7557120,7553700,41965,41965,46000,85072,7552080,7467008,88228,1620,44380,0.000,41692
234.655959,pace_wait,mqtt,watermark,7557120,7555140,41973,41973,46000,85072,7552080,7467008,88228,3060,44223,0.000,41700
234.718027,send,mqtt,watermark,7557120,7557120,41984,41984,46000,85072,7552080,7467008,88228,5040,44229,0.000,41710
234.718237,produce,mqtt,watermark,7561216,7557120,41984,41984,46000,85072,7552080,7467008,88228,5040,44236,0.000,41710
234.737130,status,mqtt,watermark,7561216,7557660,41987,41987,46316,84756,7555860,7471104,88228,1800,44517,0.000,41714
234.841792,produce,mqtt,watermark,7565312,7561080,42006,42006,46316,84756,7555860,7471104,88228,5220,44446,0.000,41732
234.869909,status,mqtt,watermark,7565312,7561980,42011,42011,45372,85700,7560900,7475200,88228,1080,44292,0.000,41738
234.897952,send,mqtt,watermark,7565312,7562880,42016,42016,45372,85700,7560900,7475200,88228,1980,44289,0.000,41742
234.937418,pace_wait,mqtt,watermark,7565312,7564140,42023,42023,45372,85700,7560900,7475200,88228,3240,44292,0.000,41750
234.971043,produce,mqtt,watermark,7569408,7565220,42029,42029,45372,85700,7560900,7475200,88228,4320,44288,0.000,41755
